130.0,34.2,  115, 55
125.0,34.3,  25, 56
125.1,34.3,  27, 56
125.2,34.3,  29, 56
125.3,34.3,  30, 56
125.4,34.3,  32, 56
125.5,34.3,  34, 56
125.6,34.3,  36, 55
125.7,34.3,  38, 55
125.8,34.3,  39, 55
125.9,34.3,  41, 55
126.0,34.3,  43, 55
126.1,34.3,  45, 55
126.2,34.3,  47, 55
126.3,34.3,  48, 55
126.4,34.3,  50, 55
126.5,34.3,  52, 56
126.6,34.3,  54, 56
126.7,34.3,  56, 56
126.8,34.3,  57, 56
126.9,34.3,  59, 56
127.0,34.3,  61, 56
127.1,34.3,  63, 56
127.2,34.3,  65, 56
127.3,34.3,  66, 56
127.4,34.3,  68, 56
127.5,34.3,  70, 56
127.6,34.3,  72, 56
127.7,34.3,  74, 56
127.8,34.3,  76, 56
127.9,34.3,  77, 56
128.0,34.3,  79, 56
128.1,34.3,  81, 56
128.2,34.3,  83, 56
128.3,34.3,  85, 56
128.4,34.3,  86, 56
128.5,34.3,  88, 56
128.6,34.3,  90, 56
128.7,34.3,  92, 56
128.8,34.3,  94, 56
128.9,34.3,  95, 56
129.0,34.3,  97, 56
129.1,34.3,  99, 57
129.2,34.3,  101, 57
129.3,34.3,  103, 57
129.4,34.3,  104, 57
129.5,34.3,  106, 57
129.6,34.3,  108, 57
129.7,34.3,  110, 57
129.8,34.3,  112, 57
129.9,34.3,  113, 57
130.0,34.3,  115, 57
125.0,34.4,  25, 58
125.1,34.4,  27, 58
125.2,34.4,  29, 58
125.3,34.4,  30, 58
125.4,34.4,  32, 58
125.5,34.4,  34, 58
125.6,34.4,  36, 58
125.7,34.4,  38, 58
125.8,34.4,  39, 58
125.9,34.4,  41, 58
126.0,34.4,  43, 58
126.1,34.4,  45, 58
126.2,34.4,  47, 58
126.3,34.4,  48, 58
126.4,34.4,  50, 58
126.5,34.4,  52, 58
126.6,34.4,  54, 58
126.7,34.4,  56, 58
126.8,34.4,  57, 58
126.9,34.4,  59, 58
127.0,34.4,  61, 58
127.1,34.4,  63, 58
127.2,34.4,  65, 58
127.3,34.4,  66, 58
127.4,34.4,  68, 58
127.5,34.4,  70, 58
127.6,34.4,  72, 58
127.7,34.4,  74, 58
127.8,34.4,  75, 58
127.9,34.4,  77, 58
